Nom,Acc,Gen,Loc,Dat,Ins,Dataset
0.41203703703703703,0.14351851851851852,0.3194444444444444,0.032407407407407406,0.05092592592592592,0.041666666666666664,поэт_Sing
0.4782608695652174,0.17391304347826086,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,поэт_Plur
0.41841004184100417,0.14644351464435146,0.30962343096234307,0.03347280334728033,0.0502092050209205,0.04184100418410042,поэт_Both
0.5,0.0,0.5,0.0,0.0,0.0,плеяда_Sing
0,0,0,0,0,0,плеяда_Plur
0.5,0.0,0.5,0.0,0.0,0.0,плеяда_Both
0.6499563536600573,0.12657438583364508,0.07943633869559795,0.09664546701583739,0.01695972066342437,0.030427734131437834,это_Sing
1.0,0.0,0.0,0.0,0.0,0.0,это_Plur
0.65,0.12655860349127182,0.07942643391521197,0.09663341645885287,0.016957605985037406,0.030423940149625937,это_Both
0.6861219195849546,0.10246433203631647,0.06614785992217899,0.009079118028534372,0.09014267185473411,0.046044098573281456,кто_Sing
0,0,0,0,0,0,кто_Plur
0.6861219195849546,0.10246433203631647,0.06614785992217899,0.009079118028534372,0.09014267185473411,0.046044098573281456,кто_Both
0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,Батюшков_Sing
0,0,0,0,0,0,Батюшков_Plur
0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,Батюшков_Both
0.25,0.125,0.625,0.0,0.0,0.0,Баратынский_Sing
0,0,0,0,0,0,Баратынский_Plur
0.25,0.125,0.625,0.0,0.0,0.0,Баратынский_Both
0.8,0.0,0.0,0.2,0.0,0.0,Языков_Sing
0,0,0,0,0,0,Языков_Plur
0.8,0.0,0.0,0.2,0.0,0.0,Языков_Both
1.0,0.0,0.0,0.0,0.0,0.0,Вяземский_Sing
0,0,0,0,0,0,Вяземский_Plur
1.0,0.0,0.0,0.0,0.0,0.0,Вяземский_Both
1.0,0.0,0.0,0.0,0.0,0.0,Дельвиг_Sing
0,0,0,0,0,0,Дельвиг_Plur
1.0,0.0,0.0,0.0,0.0,0.0,Дельвиг_Both
1.0,0.0,0.0,0.0,0.0,0.0,Кюхельбекер_Sing
0,0,0,0,0,0,Кюхельбекер_Plur
1.0,0.0,0.0,0.0,0.0,0.0,Кюхельбекер_Both
0.676056338028169,0.08450704225352113,0.056338028169014086,0.0,0.14084507042253522,0.04225352112676056,черт_Sing
0.25,0.05,0.55,0.0,0.15,0.0,черт_Plur
0.5824175824175825,0.07692307692307693,0.16483516483516483,0.0,0.14285714285714285,0.03296703296703297,черт_Both
0,0,0,0,0,0,они_Sing
0.498342175066313,0.16976127320954906,0.15948275862068967,0.026690981432360743,0.09698275862068965,0.04874005305039788,они_Plur
0.498342175066313,0.16976127320954906,0.15948275862068967,0.026690981432360743,0.09698275862068965,0.04874005305039788,они_Both
0.55,0.15,0.15,0.0,0.15,0.0,каждый_Sing
0,0,0,0,0,0,каждый_Plur
0.55,0.15,0.15,0.0,0.15,0.0,каждый_Both
0.6,0.2,0.2,0.0,0.0,0.0,жесть_Sing
0,0,0,0,0,0,жесть_Plur
0.6,0.2,0.2,0.0,0.0,0.0,жесть_Both
0.375,0.20833333333333334,0.375,0.0,0.0,0.041666666666666664,ассоциация_Sing
0.35714285714285715,0.35714285714285715,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,ассоциация_Plur
0.3684210526315789,0.2631578947368421,0.2894736842105263,0.0,0.02631578947368421,0.05263157894736842,ассоциация_Both
0.0,0.0,0.0,0.0,0.0,1.0,языкоз_Sing
0,0,0,0,0,0,языкоз_Plur
0.0,0.0,0.0,0.0,0.0,1.0,языкоз_Both
0.0,1.0,0.0,0.0,0.0,0.0,гугл_Sing
0,0,0,0,0,0,гугл_Plur
0.0,1.0,0.0,0.0,0.0,0.0,гугл_Both
1.0,0.0,0.0,0.0,0.0,0.0,википедия_Sing
0,0,0,0,0,0,википедия_Plur
1.0,0.0,0.0,0.0,0.0,0.0,википедия_Both
0.21428571428571427,0.1377551020408163,0.29336734693877553,0.2372448979591837,0.017857142857142856,0.09948979591836735,язык_Sing
0.2517985611510791,0.1510791366906475,0.33093525179856115,0.16546762589928057,0.02877697841726619,0.07194244604316546,язык_Plur
0.224105461393597,0.14124293785310735,0.3032015065913371,0.2184557438794727,0.02071563088512241,0.09227871939736347,язык_Both
0.24358974358974358,0.10256410256410256,0.4358974358974359,0.07692307692307693,0.07692307692307693,0.0641025641025641,философия_Sing
0,0,0,0,0,0,философия_Plur
0.24358974358974358,0.10256410256410256,0.4358974358974359,0.07692307692307693,0.07692307692307693,0.0641025641025641,философия_Both
0.21481481481481482,0.22592592592592592,0.3037037037037037,0.014814814814814815,0.12222222222222222,0.11851851851851852,имя_Sing
0.26,0.28,0.32,0.0,0.04,0.1,имя_Plur
0.221875,0.234375,0.30625,0.0125,0.109375,0.115625,имя_Both
0.625,0.0,0.16666666666666666,0.0,0.041666666666666664,0.16666666666666666,философ_Sing
0.6363636363636364,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,философ_Plur
0.6285714285714286,0.0,0.2,0.02857142857142857,0.02857142857142857,0.11428571428571428,философ_Both
0.4090909090909091,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.0,0.13636363636363635,дата_Sing
0.3076923076923077,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,дата_Plur
0.37142857142857144,0.14285714285714285,0.2571428571428571,0.11428571428571428,0.0,0.11428571428571428,дата_Both
0.17686072218128224,0.23065585851142226,0.3220338983050847,0.19233603537214444,0.0397936624907885,0.03831982313927782,жизнь_Sing
0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.15384615384615385,жизнь_Plur
0.17518248175182483,0.23065693430656933,0.3248175182481752,0.1905109489051095,0.03941605839416058,0.03941605839416058,жизнь_Both
0.75,0.125,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,первое_Sing
0,0,0,0,0,0,первое_Plur
0.75,0.125,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,первое_Both
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,яндекс_Sing
0,0,0,0,0,0,яндекс_Plur
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,яндекс_Both
0.16666666666666666,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,Авраам_Sing
0,0,0,0,0,0,Авраам_Plur
0.16666666666666666,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,Авраам_Both
0.25,0.25,0.25,0.0,0.0,0.25,порок_Sing
0.18181818181818182,0.09090909090909091,0.45454545454545453,0.0,0.09090909090909091,0.18181818181818182,порок_Plur
0.2,0.13333333333333333,0.4,0.0,0.06666666666666667,0.2,порок_Both
0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,разврат_Sing
0,0,0,0,0,0,разврат_Plur
0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,разврат_Both
0.1791359325605901,0.12223393045310854,0.3203371970495258,0.2708113804004215,0.05795574288724974,0.04952581664910432,мир_Sing
0.2222222222222222,0.13333333333333333,0.5111111111111111,0.044444444444444446,0.022222222222222223,0.06666666666666667,мир_Plur
0.18108651911468812,0.1227364185110664,0.3289738430583501,0.2605633802816901,0.056338028169014086,0.05030181086519115,мир_Both
0,0,0,0,0,0,великое_Sing
0.0,0.0,1.0,0.0,0.0,0.0,великое_Plur
0.0,0.0,1.0,0.0,0.0,0.0,великое_Both
0.34545454545454546,0.2,0.09090909090909091,0.14545454545454545,0.10909090909090909,0.10909090909090909,настроение_Sing
0.34782608695652173,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.043478260869565216,настроение_Plur
0.34615384615384615,0.1794871794871795,0.15384615384615385,0.14102564102564102,0.08974358974358974,0.08974358974358974,настроение_Both
0.0,0.5,0.5,0.0,0.0,0.0,Грибоедов_Sing
0,0,0,0,0,0,Грибоедов_Plur
0.0,0.5,0.5,0.0,0.0,0.0,Грибоедов_Both
0.2727272727272727,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,Лермонтов_Sing
0,0,0,0,0,0,Лермонтов_Plur
0.2727272727272727,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,Лермонтов_Both
0.3305785123966942,0.23140495867768596,0.256198347107438,0.10743801652892562,0.049586776859504134,0.024793388429752067,представление_Sing
0.2916666666666667,0.2361111111111111,0.25,0.08333333333333333,0.1111111111111111,0.027777777777777776,представление_Plur
0.3160621761658031,0.23316062176165803,0.2538860103626943,0.09844559585492228,0.07253886010362694,0.025906735751295335,представление_Both
0.22380952380952382,0.11428571428571428,0.35714285714285715,0.21428571428571427,0.06666666666666667,0.023809523809523808,литература_Sing
0.0,0.0,1.0,0.0,0.0,0.0,литература_Plur
0.22274881516587677,0.11374407582938388,0.36018957345971564,0.2132701421800948,0.06635071090047394,0.023696682464454975,литература_Both
0.12274368231046931,0.06498194945848375,0.631768953068592,0.16606498194945848,0.007220216606498195,0.007220216606498195,век_Sing
0.11494252873563218,0.1724137931034483,0.5172413793103449,0.08045977011494253,0.011494252873563218,0.10344827586206896,век_Plur
0.12087912087912088,0.09065934065934066,0.6043956043956044,0.14560439560439561,0.008241758241758242,0.03021978021978022,век_Both
0.4766355140186916,0.35514018691588783,0.1308411214953271,0.009345794392523364,0.0,0.028037383177570093,вещь_Sing
0.23684210526315788,0.2730263157894737,0.34868421052631576,0.03618421052631579,0.029605263157894735,0.0756578947368421,вещь_Plur
0.29927007299270075,0.2944038929440389,0.291970802919708,0.029197080291970802,0.021897810218978103,0.06326034063260341,вещь_Both
0.3241788829096307,0.0901837075524216,0.20170718129523102,0.18203748376322137,0.07478196325848951,0.12711078122100575,то_Sing
0,0,0,0,0,0,то_Plur
0.3241788829096307,0.0901837075524216,0.20170718129523102,0.18203748376322137,0.07478196325848951,0.12711078122100575,то_Both
0,0,0,0,0,0,курсы_Sing
0.05263157894736842,0.3684210526315789,0.21052631578947367,0.3684210526315789,0.0,0.0,курсы_Plur
0.05263157894736842,0.3684210526315789,0.21052631578947367,0.3684210526315789,0.0,0.0,курсы_Both
0.05867237687366167,0.15931477516059958,0.47237687366167025,0.2856531049250535,0.011991434689507495,0.011991434689507495,год_Sing
0.019088669950738917,0.16194581280788178,0.7450738916256158,0.049876847290640396,0.0067733990147783255,0.017241379310344827,год_Plur
0.04243495832280879,0.1603940388987118,0.5842384440515281,0.18893660015155342,0.009850972467794898,0.01414498610760293,год_Both
0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,поэтика_Sing
0.0,0.0,0.0,1.0,0.0,0.0,поэтика_Plur
0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,поэтика_Both
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Онегин_Sing
0,0,0,0,0,0,Онегин_Plur
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Онегин_Both
0.30337078651685395,0.06741573033707865,0.15730337078651685,0.0,0.011235955056179775,0.4606741573033708,прочее_Sing
0,0,0,0,0,0,прочее_Plur
0.30337078651685395,0.06741573033707865,0.15730337078651685,0.0,0.011235955056179775,0.4606741573033708,прочее_Both
0.3163265306122449,0.1326530612244898,0.2653061224489796,0.01020408163265306,0.04081632653061224,0.23469387755102042,радость_Sing
0.14285714285714285,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.21428571428571427,радость_Plur
0.29464285714285715,0.13392857142857142,0.25892857142857145,0.03571428571428571,0.044642857142857144,0.23214285714285715,радость_Both
0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,узнавание_Sing
0,0,0,0,0,0,узнавание_Plur
0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,узнавание_Both
0.10484250117536437,0.5731076633756464,0.22143864598025387,0.025858015984955338,0.03008932769158439,0.04466384579219558,время_Sing
0.0625,0.4375,0.27884615384615385,0.038461538461538464,0.08653846153846154,0.09615384615384616,время_Plur
0.10107066381156317,0.5610278372591007,0.22655246252676658,0.026980728051391862,0.03511777301927195,0.04925053533190578,время_Both
0.10714285714285714,0.14285714285714285,0.32142857142857145,0.21428571428571427,0.14285714285714285,0.07142857142857142,поступление_Sing
0.25,0.08333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.0,поступление_Plur
0.15,0.125,0.4,0.15,0.125,0.05,поступление_Both
0.1422319474835886,0.13347921225382933,0.22538293216630198,0.4573304157549234,0.0175054704595186,0.024070021881838075,смысл_Sing
0.23529411764705882,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.0,0.0,смысл_Plur
0.14556962025316456,0.13291139240506328,0.23628691983122363,0.4451476793248945,0.016877637130801686,0.023206751054852322,смысл_Both
0.10891089108910891,0.21782178217821782,0.1782178217821782,0.42574257425742573,0.039603960396039604,0.0297029702970297,план_Sing
0.25287356321839083,0.26436781609195403,0.1724137931034483,0.14942528735632185,0.10344827586206896,0.05747126436781609,план_Plur
0.1522491349480969,0.23183391003460208,0.17647058823529413,0.34256055363321797,0.058823529411764705,0.03806228373702422,план_Both
0.0,0.5,0.0,0.5,0.0,0.0,Горби_Sing
0,0,0,0,0,0,Горби_Plur
0.0,0.5,0.0,0.5,0.0,0.0,Горби_Both
0.2930232558139535,0.5181395348837209,0.1758139534883721,0.0018604651162790699,0.0065116279069767444,0.004651162790697674,раз_Sing
0.0,0.03404255319148936,0.9659574468085106,0.0,0.0,0.0,раз_Plur
0.24045801526717558,0.4312977099236641,0.31755725190839695,0.0015267175572519084,0.0053435114503816794,0.003816793893129771,раз_Both
0.21212121212121213,0.15151515151515152,0.18181818181818182,0.36363636363636365,0.030303030303030304,0.06060606060606061,лекция_Sing
0.23076923076923078,0.46153846153846156,0.038461538461538464,0.11538461538461539,0.0,0.15384615384615385,лекция_Plur
0.22033898305084745,0.288135593220339,0.11864406779661017,0.2542372881355932,0.01694915254237288,0.1016949152542373,лекция_Both
0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,озарение_Sing
0,0,0,0,0,0,озарение_Plur
0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,озарение_Both
0.375,0.1875,0.1875,0.1875,0.0625,0.0,лирика_Sing
0,0,0,0,0,0,лирика_Plur
0.375,0.1875,0.1875,0.1875,0.0625,0.0,лирика_Both
0.2727272727272727,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,сие_Sing
0,0,0,0,0,0,сие_Plur
0.2727272727272727,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,сие_Both
0.38188976377952755,0.2440944881889764,0.07480314960629922,0.027559055118110236,0.01968503937007874,0.25196850393700787,голос_Sing
0.3116883116883117,0.16883116883116883,0.4025974025974026,0.012987012987012988,0.012987012987012988,0.09090909090909091,голос_Plur
0.36555891238670696,0.22658610271903323,0.1510574018126888,0.02416918429003021,0.01812688821752266,0.21450151057401812,голос_Both
0.375,0.125,0.375,0.125,0.0,0.0,евангелие_Sing
0.0,0.5,0.0,0.0,0.0,0.5,евангелие_Plur
0.3,0.2,0.3,0.1,0.0,0.1,евангелие_Both
0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,Лука_Sing
0,0,0,0,0,0,Лука_Plur
0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,Лука_Both
0.0,0.0,0.0,0.0,0.0,1.0,геройство_Sing
0.0,0.0,1.0,0.0,0.0,0.0,геройство_Plur
0.0,0.0,0.5,0.0,0.0,0.5,геройство_Both
0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,гермафил_Sing
0,0,0,0,0,0,гермафил_Plur
0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,гермафил_Both
0.5739130434782609,0.19130434782608696,0.12173913043478261,0.008695652173913044,0.034782608695652174,0.06956521739130435,мальчик_Sing
0.4523809523809524,0.16666666666666666,0.23809523809523808,0.0,0.07142857142857142,0.07142857142857142,мальчик_Plur
0.5414012738853503,0.18471337579617833,0.15286624203821655,0.006369426751592357,0.044585987261146494,0.07006369426751592,мальчик_Both
0.6666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,кошмар_Sing
0.0,0.0,0.0,1.0,0.0,0.0,кошмар_Plur
0.631578947368421,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.0,кошмар_Both
0.5391748675246025,0.19454958364875094,0.08118849356548069,0.03160484481453445,0.10408781226343679,0.04939439818319455,она_Sing
0,0,0,0,0,0,она_Plur
0.5391748675246025,0.19454958364875094,0.08118849356548069,0.03160484481453445,0.10408781226343679,0.04939439818319455,она_Both
0.2375,0.5875,0.1,0.0125,0.0,0.0625,что-нибудь_Sing
0,0,0,0,0,0,что-нибудь_Plur
0.2375,0.5875,0.1,0.0125,0.0,0.0625,что-нибудь_Both
0.23529411764705882,0.24509803921568626,0.17647058823529413,0.00980392156862745,0.058823529411764705,0.27450980392156865,предмет_Sing
0.23853211009174313,0.14678899082568808,0.43119266055045874,0.01834862385321101,0.06422018348623854,0.10091743119266056,предмет_Plur
0.23696682464454977,0.1943127962085308,0.3080568720379147,0.014218009478672985,0.061611374407582936,0.1848341232227488,предмет_Both
0.8,0.0,0.0,0.0,0.0,0.2,Шенявская_Sing
0,0,0,0,0,0,Шенявская_Plur
0.8,0.0,0.0,0.0,0.0,0.2,Шенявская_Both
0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,семинар_Sing
0.4,0.4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,семинар_Plur
0.3333333333333333,0.2916666666666667,0.16666666666666666,0.125,0.041666666666666664,0.041666666666666664,семинар_Both
0.7419354838709677,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,Саша_Sing
0,0,0,0,0,0,Саша_Plur
0.7419354838709677,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,Саша_Both
0.0990990990990991,0.2882882882882883,0.17117117117117117,0.3783783783783784,0.05405405405405406,0.009009009009009009,двор_Sing
0.09090909090909091,0.0,0.0,0.6363636363636364,0.18181818181818182,0.09090909090909091,двор_Plur
0.09836065573770492,0.26229508196721313,0.1557377049180328,0.4016393442622951,0.06557377049180328,0.01639344262295082,двор_Both
0.1680327868852459,0.2336065573770492,0.2540983606557377,0.20901639344262296,0.05327868852459016,0.08196721311475409,душа_Sing
0.1891891891891892,0.1891891891891892,0.5135135135135135,0.05405405405405406,0.05405405405405406,0.0,душа_Plur
0.1708185053380783,0.2277580071174377,0.28825622775800713,0.18861209964412812,0.05338078291814947,0.0711743772241993,душа_Both
0.09216589861751152,0.1935483870967742,0.09216589861751152,0.4792626728110599,0.07373271889400922,0.06912442396313365,ход_Sing
0.15384615384615385,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,ход_Plur
0.09565217391304348,0.2,0.10434782608695652,0.45652173913043476,0.07391304347826087,0.06956521739130435,ход_Both
0.34444444444444444,0.1638888888888889,0.28888888888888886,0.06388888888888888,0.025,0.11388888888888889,задача_Sing
0.16589861751152074,0.16129032258064516,0.5069124423963134,0.055299539170506916,0.041474654377880185,0.06912442396313365,задача_Plur
0.2772963604852686,0.16291161178509533,0.3708838821490468,0.060658578856152515,0.03119584055459272,0.09705372616984402,задача_Both
0.3130434782608696,0.16521739130434782,0.19130434782608696,0.034782608695652174,0.28695652173913044,0.008695652173913044,вывод_Sing
0.21568627450980393,0.37254901960784315,0.2549019607843137,0.0,0.0784313725490196,0.0784313725490196,вывод_Plur
0.28313253012048195,0.2289156626506024,0.21084337349397592,0.024096385542168676,0.22289156626506024,0.030120481927710843,вывод_Both
0,0,0,0,0,0,умлаут_Sing
0.0,0.0,0.0,1.0,0.0,0.0,умлаут_Plur
0.0,0.0,0.0,1.0,0.0,0.0,умлаут_Both
1.0,0.0,0.0,0.0,0.0,0.0,Смирницкая_Sing
0,0,0,0,0,0,Смирницкая_Plur
1.0,0.0,0.0,0.0,0.0,0.0,Смирницкая_Both
0.27586206896551724,0.41379310344827586,0.13793103448275862,0.13793103448275862,0.0,0.034482758620689655,экзамен_Sing
0.13636363636363635,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.18181818181818182,экзамен_Plur
0.21568627450980393,0.3333333333333333,0.17647058823529413,0.1568627450980392,0.0196078431372549,0.09803921568627451,экзамен_Both
0.06465517241379311,0.09482758620689655,0.39655172413793105,0.004310344827586207,0.03017241379310345,0.40948275862068967,утро_Sing
0.05,0.05,0.05,0.0,0.85,0.0,утро_Plur
0.06349206349206349,0.09126984126984126,0.36904761904761907,0.003968253968253968,0.09523809523809523,0.376984126984127,утро_Both
0.125,0.375,0.16666666666666666,0.25,0.041666666666666664,0.041666666666666664,зачет_Sing
0.25,0.25,0.25,0.0,0.0,0.25,зачет_Plur
0.14285714285714285,0.35714285714285715,0.17857142857142858,0.21428571428571427,0.03571428571428571,0.07142857142857142,зачет_Both
0.15613382899628253,0.2825278810408922,0.22304832713754646,0.01486988847583643,0.007434944237918215,0.3159851301115242,ночь_Sing
0.05263157894736842,0.07894736842105263,0.10526315789473684,0.0,0.5526315789473685,0.21052631578947367,ночь_Plur
0.14332247557003258,0.25732899022801303,0.20846905537459284,0.013029315960912053,0.0749185667752443,0.30293159609120524,ночь_Both
0.125,0.09375,0.75,0.0,0.0,0.03125,удача_Sing
0.0,1.0,0.0,0.0,0.0,0.0,удача_Plur
0.12121212121212122,0.12121212121212122,0.7272727272727273,0.0,0.0,0.030303030303030304,удача_Both
0.75,0.0,0.0,0.0,0.0,0.25,саша_Sing
0,0,0,0,0,0,саша_Plur
0.75,0.0,0.0,0.0,0.0,0.25,саша_Both
0.3722627737226277,0.22627737226277372,0.24087591240875914,0.072992700729927,0.0364963503649635,0.051094890510948905,судьба_Sing
0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555555,судьба_Plur
